wh_id,container_id,priority,arrive_datetime,cut_datetime,pull_datetime,item_number,pick_quantity,wms_pick_location,print_zone,aisle_sequence,picking_flow_as_int,released_flag
AVP1,1079350593,0,2025-04-06 02:23:00,2025-04-08 23:00:00,2025-04-09 02:00:00,47406,1.0,12-43-A01,3,18,176454,0
AVP1,1079350937,0,2025-04-06 00:52:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1500654,1.0,29-16-A02,4,26,245905,0
AVP1,1079350937,0,2025-04-06 00:52:00,2025-04-08 18:00:00,2025-04-08 21:00:00,75831,1.0,78-21-B01,5,52,525372,0
AVP1,1079350946,0,2025-04-06 00:53:00,2025-04-08 19:30:00,2025-04-08 22:30:00,215394,1.0,13-25-C03,3,18,176565,0
AVP1,1079350946,0,2025-04-06 00:53:00,2025-04-08 19:30:00,2025-04-08 22:30:00,64686,1.0,G-41-C04,2,10,26823,0
AVP1,1079350946,0,2025-04-06 00:53:00,2025-04-08 19:30:00,2025-04-08 22:30:00,76030,1.0,05-13-A02,2,14,65773,0
AVP1,1079350946,0,2025-04-06 00:53:00,2025-04-08 19:30:00,2025-04-08 22:30:00,76047,1.0,09-18-A01,2,16,74261,0
AVP1,1079351065,0,2025-04-06 01:14:00,2025-04-08 19:30:00,2025-04-08 22:30:00,154558,1.0,19-27-A02,3,21,196357,0
AVP1,1079351065,0,2025-04-06 01:14:00,2025-04-08 19:30:00,2025-04-08 22:30:00,272243,2.0,07-41-A02,2,15,73108,0
AVP1,1079351065,0,2025-04-06 01:14:00,2025-04-08 19:30:00,2025-04-08 22:30:00,354294,2.0,11-17-A02,3,17,172361,0
AVP1,1079351065,0,2025-04-06 01:14:00,2025-04-08 19:30:00,2025-04-08 22:30:00,358577,2.0,17-18-A01,3,20,190023,0
AVP1,1079351256,0,2025-04-06 01:24:00,2025-04-08 18:00:00,2025-04-08 21:00:00,48855,1.0,50-36-A02,5,38,356967,0
AVP1,1079351256,0,2025-04-06 01:24:00,2025-04-08 18:00:00,2025-04-08 21:00:00,67895,1.0,02-47-A02,2,13,57059,0
AVP1,1079351293,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,271633,1.0,28-33-C01,4,26,245773,0
AVP1,1079351293,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,368261,1.0,70-45-C01,5,48,502634,0
AVP1,1079351293,0,2025-04-06 01:56:00,2025-04-08 18:00:00,2025-04-08 21:00:00,86899,1.0,44-44-A02,4,35,335141,0
AVP1,1079351339,0,2025-04-06 02:06:00,2025-04-08 18:00:00,2025-04-08 21:00:00,218107,1.0,70-28-A01,5,48,502740,0
AVP1,1079351339,0,2025-04-06 02:06:00,2025-04-08 18:00:00,2025-04-08 21:00:00,248582,1.0,106-41-A02,6,71,632524,0
AVP1,1079351349,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,110539,2.0,48-26-A01,5,37,352922,0
AVP1,1079351349,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,139318,1.0,08-43-A01,2,16,74026,0
AVP1,1079351350,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,139318,1.0,08-43-A01,2,16,74026,0
AVP1,1079351350,0,2025-04-06 02:08:00,2025-04-08 19:30:00,2025-04-08 22:30:00,86476,5.0,43-42-A01,4,34,320564,0
AVP1,1079351490,0,2025-04-06 02:44:00,2025-04-08 23:00:00,2025-04-09 02:00:00,1448534,1.0,99-43-B06,6,63,606923,0
AVP1,1079351490,0,2025-04-06 02:44:00,2025-04-08 23:00:00,2025-04-09 02:00:00,51149,2.0,39-12-A01,4,31,283755,0
AVP1,1079351490,0,2025-04-06 02:44:00,2025-04-08 23:00:00,2025-04-09 02:00:00,85672,1.0,50-08-C01,5,38,357156,0
AVP1,1079351783,0,2025-04-06 02:24:00,2025-04-08 18:00:00,2025-04-08 21:00:00,234263,2.0,97-40-B02,6,62,602069,0
AVP1,1079351783,0,2025-04-06 02:24:00,2025-04-08 18:00:00,2025-04-08 21:00:00,96255,2.0,97-40-B05,6,62,602072,0
AVP1,1079352951,100,2025-04-06 05:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1104262,1.0,F-13-C02,2,9,20665,0
AVP1,1079352951,100,2025-04-06 05:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,156395,1.0,01-48-A01,2,12,44050,0
AVP1,1079353879,0,2025-04-06 05:52:00,2025-04-08 23:00:00,2025-04-09 02:00:00,266853,1.0,34-14-A01,4,29,272549,0
AVP1,1079353879,0,2025-04-06 05:52:00,2025-04-08 23:00:00,2025-04-09 02:00:00,356294,1.0,K-42-B06,2,11,41850,0
AVP1,1079353879,0,2025-04-06 05:52:00,2025-04-08 23:00:00,2025-04-09 02:00:00,816262,1.0,16-32-A02,3,20,187368,0
AVP1,1079354176,0,2025-04-06 06:01:00,2025-04-08 23:00:00,2025-04-09 02:00:00,114176,1.0,37-12-A01,4,30,280853,0
AVP1,1079354176,0,2025-04-06 06:01:00,2025-04-08 23:00:00,2025-04-09 02:00:00,114229,1.0,53-43-A02,5,39,363871,0
AVP1,1079354176,0,2025-04-06 06:01:00,2025-04-08 23:00:00,2025-04-09 02:00:00,320537,1.0,35-38-C01,4,29,272773,0
AVP1,1079354762,0,2025-04-06 06:22:00,2025-04-08 19:30:00,2025-04-08 22:30:00,139308,1.0,G-48-A02,2,10,26202,0
AVP1,1079354762,0,2025-04-06 06:22:00,2025-04-08 19:30:00,2025-04-08 22:30:00,78024,2.0,16-29-A01,3,20,187420,0
AVP1,1079354890,0,2025-04-06 06:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1044398,1.0,56-22-A02,5,41,375038,0
AVP1,1079354890,0,2025-04-06 06:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,51761,2.0,39-14-A02,4,31,283760,0
AVP1,1079354890,0,2025-04-06 06:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,733494,1.0,57-14-A01,5,41,375009,0
AVP1,1079356633,0,2025-04-06 07:11:00,2025-04-08 15:00:00,2025-04-08 18:00:00,47983,1.0,40-25-A01,4,32,303920,0
AVP1,1079356633,0,2025-04-06 07:11:00,2025-04-08 15:00:00,2025-04-08 18:00:00,77803,2.0,52-41-A02,5,39,363861,0
AVP1,1079358586,0,2025-04-06 07:41:00,2025-04-08 23:00:00,2025-04-09 02:00:00,47983,1.0,40-25-A01,4,32,303920,0
AVP1,1079358586,0,2025-04-06 07:41:00,2025-04-08 23:00:00,2025-04-09 02:00:00,68057,3.0,37-45-A01,4,30,280550,0
AVP1,1079358586,0,2025-04-06 07:41:00,2025-04-08 23:00:00,2025-04-09 02:00:00,68229,2.0,24-40-A02,4,24,227453,0
AVP1,1079363582,0,2025-04-06 08:23:00,2025-04-08 23:00:00,2025-04-09 02:00:00,140700,1.0,H-25-C02,2,10,30708,0
AVP1,1079363582,0,2025-04-06 08:23:00,2025-04-08 23:00:00,2025-04-09 02:00:00,282267,2.0,07-27-A01,2,15,73020,0
AVP1,1079363582,0,2025-04-06 08:23:00,2025-04-08 23:00:00,2025-04-09 02:00:00,370652,1.0,14-43-A02,3,19,183450,0
AVP1,1079363582,0,2025-04-06 08:23:00,2025-04-08 23:00:00,2025-04-09 02:00:00,52427,1.0,23-46-C01,3,23,222572,0
AVP1,1079363757,0,2025-04-06 08:23:00,2025-04-08 19:30:00,2025-04-08 22:30:00,214647,1.0,39-46-A01,4,31,284051,0
AVP1,1079363757,0,2025-04-06 08:23:00,2025-04-08 19:30:00,2025-04-08 22:30:00,232117,3.0,H-42-A02,2,10,26737,0
AVP1,1079363757,0,2025-04-06 08:23:00,2025-04-08 19:30:00,2025-04-08 22:30:00,203184,1.0,58-27-A01,5,42,383564,0
AVP1,1079363757,0,2025-04-06 08:23:00,2025-04-08 19:30:00,2025-04-08 22:30:00,232119,2.0,G-27-A01,2,10,30454,0
AVP1,1079363757,0,2025-04-06 08:23:00,2025-04-08 19:30:00,2025-04-08 22:30:00,99882,1.0,55-45-A02,5,40,370230,0
AVP1,1079364242,0,2025-04-06 08:32:00,2025-04-08 18:00:00,2025-04-08 21:00:00,48886,1.0,18-28-A02,3,21,196408,0
AVP1,1079364242,0,2025-04-06 08:32:00,2025-04-08 18:00:00,2025-04-08 21:00:00,67884,1.0,H-23-A02,2,10,30833,0
AVP1,1079364268,100,2025-04-06 08:32:00,2025-04-08 15:00:00,2025-04-08 18:00:00,159275,1.0,60-38-A02,5,43,395729,0
AVP1,1079364268,100,2025-04-06 08:32:00,2025-04-08 15:00:00,2025-04-08 18:00:00,252887,4.0,36-44-C04,4,30,280553,0
AVP1,1079364268,100,2025-04-06 08:32:00,2025-04-08 15:00:00,2025-04-08 18:00:00,65072,1.0,49-32-A02,5,37,352955,0
AVP1,1079364271,0,2025-04-06 08:32:00,2025-04-08 18:00:00,2025-04-08 21:00:00,355960,1.0,79-36-B01,5,52,525109,0
AVP1,1079364271,0,2025-04-06 08:32:00,2025-04-08 18:00:00,2025-04-08 21:00:00,89528,1.0,46-36-C03,4,36,343206,0
AVP1,1079364271,0,2025-04-06 08:32:00,2025-04-08 18:00:00,2025-04-08 21:00:00,91980,1.0,36-30-A01,4,30,280670,0
AVP1,1079364275,0,2025-04-06 08:32:00,2025-04-08 18:00:00,2025-04-08 21:00:00,140298,1.0,S4-18-A01,1,3,2525,0
AVP1,1079364275,0,2025-04-06 08:32:00,2025-04-08 18:00:00,2025-04-08 21:00:00,203188,1.0,S4-15-A01,1,3,2531,0
AVP1,1079364278,0,2025-04-06 08:32:00,2025-04-08 18:00:00,2025-04-08 21:00:00,140080,2.0,51-48-A02,5,38,356908,0
AVP1,1079364278,0,2025-04-06 08:32:00,2025-04-08 18:00:00,2025-04-08 21:00:00,48888,1.0,04-08-A01,2,14,66160,0
AVP1,1079364293,100,2025-04-06 08:32:00,2025-04-06 18:00:00,2025-04-06 21:00:00,112295,1.0,01-13-A01,2,12,50072,0
AVP1,1079364293,100,2025-04-06 08:32:00,2025-04-06 18:00:00,2025-04-06 21:00:00,156395,1.0,01-48-A01,2,12,44050,0
AVP1,1079364293,100,2025-04-06 08:32:00,2025-04-06 18:00:00,2025-04-06 21:00:00,277189,1.0,52-46-A01,5,39,363905,0
AVP1,1079364293,100,2025-04-06 08:32:00,2025-04-06 18:00:00,2025-04-06 21:00:00,50345,1.0,40-17-A01,4,32,304242,0
AVP1,1079364293,100,2025-04-06 08:32:00,2025-04-06 18:00:00,2025-04-06 21:00:00,75978,1.0,05-01-X03,2,14,66428,0
AVP1,1079364293,100,2025-04-06 08:32:00,2025-04-06 18:00:00,2025-04-06 21:00:00,173758,1.0,46-26-A02,4,36,344006,0
AVP1,1079364293,100,2025-04-06 08:32:00,2025-04-06 18:00:00,2025-04-06 21:00:00,99876,1.0,S10-03-A01,1,6,2954,0
AVP1,1079364423,0,2025-04-06 08:32:00,2025-04-08 23:00:00,2025-04-09 02:00:00,77012,1.0,62-19-A02,5,44,406263,0
AVP1,1079364423,0,2025-04-06 08:32:00,2025-04-08 23:00:00,2025-04-09 02:00:00,279352,2.0,36-20-C04,4,30,280767,0
AVP1,1079365842,0,2025-04-06 08:51:00,2025-04-06 15:00:00,2025-04-06 18:00:00,124697,1.0,80-08-B01,5,53,532154,0
AVP1,1079365842,0,2025-04-06 08:51:00,2025-04-06 15:00:00,2025-04-06 18:00:00,161458,1.0,15-23-A02,3,19,183269,0
AVP1,1079365842,0,2025-04-06 08:51:00,2025-04-06 15:00:00,2025-04-06 18:00:00,50589,1.0,69-28-C02,5,47,496041,0
AVP1,1079367935,100,2025-04-06 09:00:00,2025-04-08 18:00:00,2025-04-08 21:00:00,139638,1.0,15-40-A02,3,19,183432,0
AVP1,1079367935,100,2025-04-06 09:00:00,2025-04-08 18:00:00,2025-04-08 21:00:00,80485,1.0,09-37-A01,2,16,74071,0
AVP1,1079369061,0,2025-04-06 09:03:00,2025-04-06 18:00:00,2025-04-06 21:00:00,1043542,1.0,01-44-C02,2,12,45027,0
AVP1,1079369061,0,2025-04-06 09:03:00,2025-04-06 18:00:00,2025-04-06 21:00:00,112295,2.0,01-13-A01,2,12,50072,0
AVP1,1079369061,0,2025-04-06 09:03:00,2025-04-06 18:00:00,2025-04-06 21:00:00,151281,2.0,13-45-C02,3,18,176441,0
AVP1,1079369061,0,2025-04-06 09:03:00,2025-04-06 18:00:00,2025-04-06 21:00:00,254321,1.0,16-15-A01,3,20,190036,0
AVP1,1079369480,100,2025-04-06 09:03:00,2025-04-08 18:00:00,2025-04-08 21:00:00,142661,1.0,07-33-C02,2,15,73051,0
AVP1,1079369480,100,2025-04-06 09:03:00,2025-04-08 18:00:00,2025-04-08 21:00:00,92893,1.0,07-42-A01,2,15,73118,0
AVP1,1079374751,0,2025-04-06 09:30:00,2025-04-08 18:00:00,2025-04-08 21:00:00,143261,1.0,40-23-A01,4,32,304003,0
AVP1,1079374751,0,2025-04-06 09:30:00,2025-04-08 18:00:00,2025-04-08 21:00:00,183644,1.0,87-04-C04,5,57,560369,0
AVP1,1079376633,0,2025-04-06 09:42:00,2025-04-08 18:00:00,2025-04-08 21:00:00,131312,2.0,22-09-A02,3,23,216237,0
AVP1,1079376633,0,2025-04-06 09:42:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1548534,1.0,85-47-B06,5,56,552633,0
AVP1,1079376633,0,2025-04-06 09:42:00,2025-04-08 18:00:00,2025-04-08 21:00:00,46918,1.0,16-42-A01,3,20,187302,0
AVP1,1079377850,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,161458,1.0,15-23-A02,3,19,183269,0
AVP1,1079377850,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,191176,6.0,10-49-B01,3,17,172665,0
AVP1,1079377850,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,208283,1.0,10-26-A02,3,17,172450,0
AVP1,1079377850,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,208285,3.0,14-41-A01,3,19,183433,0
AVP1,1079377850,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,208287,3.0,10-22-B02,3,17,172421,0
AVP1,1079377850,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,279366,3.0,13-35-A01,3,18,176520,0
AVP1,1079377851,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,136611,1.0,32-23-C01,4,28,263949,0
AVP1,1079377851,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,161458,1.0,15-23-A02,3,19,183269,0
AVP1,1079377851,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,208283,2.0,10-26-A02,3,17,172450,0
AVP1,1079377851,0,2025-04-06 09:42:00,2025-04-06 18:00:00,2025-04-06 21:00:00,352413,4.0,F-14-C01,2,9,20673,0
AVP1,1079378688,0,2025-04-06 09:51:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1040694,1.0,45-24-A01,4,35,332918,0
AVP1,1079378688,0,2025-04-06 09:51:00,2025-04-08 18:00:00,2025-04-08 21:00:00,144152,2.0,72-14-C01,5,49,506757,0
AVP1,1079378688,0,2025-04-06 09:51:00,2025-04-08 18:00:00,2025-04-08 21:00:00,183644,1.0,87-04-C04,5,57,560369,0
AVP1,1079378689,0,2025-04-06 09:51:00,2025-04-08 18:00:00,2025-04-08 21:00:00,132656,1.0,73-37-A01,5,49,506973,0
AVP1,1079378689,0,2025-04-06 09:51:00,2025-04-08 18:00:00,2025-04-08 21:00:00,141297,4.0,30-45-A02,4,27,257129,0
AVP1,1079378690,0,2025-04-06 09:51:00,2025-04-08 23:00:00,2025-04-09 02:00:00,1021126,2.0,18-38-A01,3,21,197238,0
AVP1,1079378690,0,2025-04-06 09:51:00,2025-04-08 23:00:00,2025-04-09 02:00:00,204480,1.0,72-43-A02,5,49,507033,0
AVP1,1079378690,0,2025-04-06 09:51:00,2025-04-08 23:00:00,2025-04-09 02:00:00,211750,1.0,61-34-A01,5,43,395432,0
AVP1,1079378690,0,2025-04-06 09:51:00,2025-04-08 23:00:00,2025-04-09 02:00:00,316224,1.0,16-48-C01,3,20,187241,0
AVP1,1079378690,0,2025-04-06 09:51:00,2025-04-08 23:00:00,2025-04-09 02:00:00,913798,1.0,81-38-B02,5,53,534117,0
AVP1,1079378696,100,2025-04-06 09:51:00,2025-04-08 18:00:00,2025-04-08 21:00:00,203184,2.0,58-27-A01,5,42,383564,0
AVP1,1079378696,100,2025-04-06 09:51:00,2025-04-08 18:00:00,2025-04-08 21:00:00,87465,1.0,40-14-X01,4,32,304964,0
AVP1,1079378719,0,2025-04-06 09:51:00,2025-04-06 19:30:00,2025-04-06 22:30:00,174414,1.0,56-32-B04,5,41,375101,0
AVP1,1079378719,0,2025-04-06 09:51:00,2025-04-06 19:30:00,2025-04-06 22:30:00,839694,1.0,45-12-A02,4,35,331908,0
AVP1,1079382419,0,2025-04-06 10:01:00,2025-04-06 18:00:00,2025-04-06 21:00:00,52323,1.0,08-27-A01,2,16,74166,0
AVP1,1079382419,0,2025-04-06 10:01:00,2025-04-06 18:00:00,2025-04-06 21:00:00,76053,1.0,21-08-A01,3,22,211952,0
AVP1,1079382419,0,2025-04-06 10:01:00,2025-04-06 18:00:00,2025-04-06 21:00:00,76061,1.0,11-07-B02,3,17,172264,0
AVP1,1079387837,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,67512,1.0,40-49-A01,4,32,302909,0
AVP1,1079387837,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,85660,1.0,56-23-B02,5,41,375040,0
AVP1,1079387838,0,2025-04-06 10:22:00,2025-04-08 19:30:00,2025-04-08 22:30:00,133739,2.0,60-08-C02,5,43,392621,0
AVP1,1079387838,0,2025-04-06 10:22:00,2025-04-08 19:30:00,2025-04-08 22:30:00,767798,2.0,30-15-A01,4,27,255819,0
AVP1,1079387845,0,2025-04-06 10:22:00,2025-04-08 23:00:00,2025-04-09 02:00:00,46804,1.0,52-43-A02,5,39,363869,0
AVP1,1079387845,0,2025-04-06 10:22:00,2025-04-08 23:00:00,2025-04-09 02:00:00,46809,2.0,29-27-A02,4,26,245830,0
AVP1,1079387864,0,2025-04-06 10:22:00,2025-04-08 19:30:00,2025-04-08 22:30:00,128361,4.0,20-43-A02,3,22,205765,0
AVP1,1079387864,0,2025-04-06 10:22:00,2025-04-08 19:30:00,2025-04-08 22:30:00,141395,2.0,02-46-A02,2,13,56969,0
AVP1,1079387868,0,2025-04-06 10:22:00,2025-04-08 19:30:00,2025-04-08 22:30:00,128534,1.0,49-38-C03,5,37,353004,0
AVP1,1079387868,0,2025-04-06 10:22:00,2025-04-08 19:30:00,2025-04-08 22:30:00,172471,1.0,09-44-A01,2,16,74023,0
AVP1,1079387868,0,2025-04-06 10:22:00,2025-04-08 19:30:00,2025-04-08 22:30:00,75981,2.0,08-45-A01,2,16,74007,0
AVP1,1079387878,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,166137,1.0,32-25-A01,4,28,263933,0
AVP1,1079387878,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,48954,1.0,53-12-A01,5,39,363609,0
AVP1,1079387889,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,178176,3.0,10-35-C01,3,17,172537,0
AVP1,1079387889,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,637974,2.0,11-39-C01,3,17,172570,0
AVP1,1079387899,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,102871,2.0,10-11-A02,3,17,172309,0
AVP1,1079387899,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1300838,2.0,J-05-B03,2,11,35574,0
AVP1,1079387899,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1300854,2.0,04-07-C05,2,14,66270,0
AVP1,1079387899,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,73562,1.0,23-41-A01,3,23,222158,0
AVP1,1079387899,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,76047,2.0,09-18-A01,2,16,74261,0
AVP1,1079387920,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1040366,1.0,90-35-C04,5,59,575042,0
AVP1,1079387920,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,767806,1.0,41-35-A01,4,32,312974,0
AVP1,1079387922,100,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,69803,1.0,40-10-A01,4,32,305138,0
AVP1,1079387922,100,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,69806,1.0,41-09-A01,4,32,311905,0
AVP1,1079387928,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,361347,1.0,41-24-A01,4,32,312530,0
AVP1,1079387928,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,67508,1.0,40-13-A01,4,32,305022,0
AVP1,1079387929,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,134039,1.0,40-32-X01,4,32,303624,0
AVP1,1079387929,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,361347,1.0,41-24-A01,4,32,312530,0
AVP1,1079387929,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,67535,1.0,64-45-A02,5,45,420239,0
AVP1,1079387930,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,101736,3.0,23-10-A02,3,23,216359,0
AVP1,1079387930,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,128536,1.0,58-21-A01,5,42,384066,0
AVP1,1079387930,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,75978,1.0,18-46-A01,3,21,200420,0
AVP1,1079387930,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,81328,2.0,20-12-A02,3,22,210865,0
AVP1,1079387930,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,90103,2.0,24-18-A02,4,24,232506,0
AVP1,1079387930,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,92054,1.0,56-46-A01,5,41,375162,0
AVP1,1079387932,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1105582,1.0,S0-17-A01,1,1,2151,0
AVP1,1079387932,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,178184,2.0,21-16-A02,3,22,210569,0
AVP1,1079388185,0,2025-04-06 10:22:00,2025-04-08 23:00:00,2025-04-09 02:00:00,1185286,1.0,H-09-A01,2,10,32718,0
AVP1,1079388185,0,2025-04-06 10:22:00,2025-04-08 23:00:00,2025-04-09 02:00:00,93653,1.0,01-01-X03,2,12,50726,0
AVP1,1079388199,0,2025-04-06 10:22:00,2025-04-08 23:00:00,2025-04-09 02:00:00,1108686,1.0,13-13-A01,3,18,176652,0
AVP1,1079388199,0,2025-04-06 10:22:00,2025-04-08 23:00:00,2025-04-09 02:00:00,1264086,4.0,E-13-B01,2,9,20660,0
AVP1,1079388263,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,76352,1.0,03-23-A02,2,13,55102,0
AVP1,1079388263,0,2025-04-06 10:22:00,2025-04-08 18:00:00,2025-04-08 21:00:00,76354,1.0,03-06-A02,2,13,53061,0
AVP1,1079388324,0,2025-04-06 10:22:00,2025-04-08 15:00:00,2025-04-08 18:00:00,1130774,1.0,21-43-C04,3,22,205825,0
AVP1,1079388324,0,2025-04-06 10:22:00,2025-04-08 15:00:00,2025-04-08 18:00:00,152387,1.0,45-23-A02,4,35,332829,0
AVP1,1079388324,0,2025-04-06 10:22:00,2025-04-08 15:00:00,2025-04-08 18:00:00,152387,3.0,45-23-A02,4,35,332829,0
AVP1,1079388324,0,2025-04-06 10:22:00,2025-04-08 15:00:00,2025-04-08 18:00:00,71272,1.0,58-47-A02,5,42,381902,0
AVP1,1079388324,0,2025-04-06 10:22:00,2025-04-08 15:00:00,2025-04-08 18:00:00,345803,1.0,48-22-C03,5,37,352900,0
AVP1,1079388324,0,2025-04-06 10:22:00,2025-04-08 15:00:00,2025-04-08 18:00:00,77298,2.0,33-31-B01,4,28,263874,0
AVP1,1079389122,0,2025-04-06 10:31:00,2025-04-08 15:00:00,2025-04-08 18:00:00,255332,2.0,50-27-C02,5,38,357035,0
AVP1,1079389122,0,2025-04-06 10:31:00,2025-04-08 15:00:00,2025-04-08 18:00:00,794862,1.0,35-40-A02,4,29,272807,0
AVP1,1079389133,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,157800,1.0,55-24-A02,5,40,370423,0
AVP1,1079389133,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,53859,1.0,32-22-A01,4,28,263955,0
AVP1,1079389137,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,108512,1.0,12-27-A02,3,18,176555,0
AVP1,1079389137,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,1500702,1.0,03-20-A02,2,13,54239,0
AVP1,1079389152,100,2025-04-06 10:31:00,2025-04-08 19:30:00,2025-04-08 22:30:00,100462,1.0,43-09-A01,4,34,324038,0
AVP1,1079389152,100,2025-04-06 10:31:00,2025-04-08 19:30:00,2025-04-08 22:30:00,58709,1.0,52-13-A02,5,39,363619,0
AVP1,1079389152,100,2025-04-06 10:31:00,2025-04-08 19:30:00,2025-04-08 22:30:00,99863,1.0,60-14-A02,5,43,393121,0
AVP1,1079389159,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,51599,1.0,37-15-A01,4,30,280832,0
AVP1,1079389159,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,89972,1.0,71-17-C01,5,48,502824,0
AVP1,1079389174,0,2025-04-06 10:31:00,2025-04-08 23:00:00,2025-04-09 02:00:00,1046582,1.0,15-12-A01,3,19,183169,0
AVP1,1079389174,0,2025-04-06 10:31:00,2025-04-08 23:00:00,2025-04-09 02:00:00,48725,1.0,16-29-A02,3,20,187419,0
AVP1,1079389174,0,2025-04-06 10:31:00,2025-04-08 23:00:00,2025-04-09 02:00:00,51940,1.0,21-22-A01,3,22,210068,0
AVP1,1079389177,0,2025-04-06 10:31:00,2025-04-08 19:30:00,2025-04-08 22:30:00,106568,2.0,04-18-A01,2,14,65330,0
AVP1,1079389177,0,2025-04-06 10:31:00,2025-04-08 19:30:00,2025-04-08 22:30:00,106575,1.0,18-14-A01,3,21,195230,0
AVP1,1079389182,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,202717,1.0,09-45-A01,2,16,74017,0
AVP1,1079389182,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,203900,1.0,104-36-A02,6,70,630266,0
AVP1,1079389194,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,134700,1.0,89-31-C08,5,58,566335,0
AVP1,1079389194,0,2025-04-06 10:31:00,2025-04-08 18:00:00,2025-04-08 21:00:00,200583,1.0,26-24-A02,4,25,242129,0
